FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB;;;FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB;;;FUNCTION;THREADS;ITEMS;OPS;COMMITS;ABORTS;TIME (s);PROB
SEQUENTIAL;28;30;5;3976;377019;0.201776;0.2;;;MIXED;28;30;5;3976;2014768;1.171606;0.2;;;RANDOM;28;30;5;3976;716872;0.442176;0.2
SEQUENTIAL;28;30;5;3976;366324;0.199891;0.2;;;MIXED;28;30;5;3976;1350493;0.805530;0.2;;;RANDOM;28;30;5;3976;693712;0.423184;0.2
SEQUENTIAL;28;30;5;3976;328100;0.184930;0.2;;;MIXED;28;30;5;3976;2055591;1.209205;0.2;;;RANDOM;28;30;5;3976;720286;0.436239;0.2
SEQUENTIAL;28;30;5;3976;338198;0.185308;0.2;;;MIXED;28;30;5;3976;1972660;1.138143;0.2;;;RANDOM;28;30;5;3976;539469;0.335111;0.2
SEQUENTIAL;28;30;5;3976;357580;0.198201;0.2;;;MIXED;28;30;5;3976;2100529;1.209053;0.2;;;RANDOM;28;30;5;3976;571650;0.352081;0.2
SEQUENTIAL;28;30;5;3976;370566;0.202771;0.2;;;MIXED;28;30;5;3976;1640651;0.966471;0.2;;;RANDOM;28;30;5;3976;660392;0.407494;0.2
SEQUENTIAL;28;30;5;3976;389326;0.213814;0.2;;;MIXED;28;30;5;3976;2063916;1.187002;0.2;;;RANDOM;28;30;5;3976;676768;0.414949;0.2
SEQUENTIAL;28;30;5;3976;346716;0.188072;0;;;MIXED;28;30;5;3976;2887733;1.583464;0;;;RANDOM;28;30;5;3976;699747;0.384484;0
SEQUENTIAL;28;30;5;3976;262192;0.140563;0;;;MIXED;28;30;5;3976;3261097;1.790379;0;;;RANDOM;28;30;5;3976;1012656;0.562540;0
SEQUENTIAL;28;30;5;3976;318982;0.166392;0;;;MIXED;28;30;5;3976;2922834;1.600653;0;;;RANDOM;28;30;5;3976;766995;0.434264;0
SEQUENTIAL;28;30;5;3976;359453;0.192948;0;;;MIXED;28;30;5;3976;2426740;1.317871;0;;;RANDOM;28;30;5;3976;975508;0.536842;0
SEQUENTIAL;28;30;5;3976;347117;0.182705;0;;;MIXED;28;30;5;3976;3337749;1.810085;0;;;RANDOM;28;30;5;3976;918293;0.503712;0
SEQUENTIAL;28;30;5;3976;283819;0.155414;0;;;MIXED;28;30;5;3976;3095410;1.698679;0;;;RANDOM;28;30;5;3976;904188;0.508365;0
SEQUENTIAL;28;30;5;3976;352519;0.186481;0;;;MIXED;28;30;5;3976;3049184;1.658484;0;;;RANDOM;28;30;5;3976;745088;0.418517;0
SEQUENTIAL;28;30;5;3976;347412;0.179579;0;;;MIXED;28;30;5;3976;2574092;1.380119;0;;;RANDOM;28;30;5;3976;786620;0.434898;0
SEQUENTIAL;28;30;5;3976;306786;0.159628;0;;;MIXED;28;30;5;3976;2650436;1.420630;0;;;RANDOM;28;30;5;3976;989262;0.548983;0
SEQUENTIAL;28;30;5;3976;356018;0.188094;0;;;MIXED;28;30;5;3976;3400802;1.816220;0;;;RANDOM;28;30;5;3976;695625;0.395961;0
SEQUENTIAL;28;30;10;3976;0;0.037044;1;;;MIXED;28;30;10;3976;0;0.030447;1;;;RANDOM;28;30;10;3976;0;0.030815;1
SEQUENTIAL;28;30;10;3976;0;0.027075;1;;;MIXED;28;30;10;3976;0;0.027047;1;;;RANDOM;28;30;10;3976;0;0.029628;1
SEQUENTIAL;28;30;10;3976;0;0.032043;1;;;MIXED;28;30;10;3976;0;0.029820;1;;;RANDOM;28;30;10;3976;0;0.026064;1
SEQUENTIAL;28;30;10;3976;0;0.024595;1;;;MIXED;28;30;10;3976;0;0.027052;1;;;RANDOM;28;30;10;3976;0;0.031492;1
SEQUENTIAL;28;30;10;3976;0;0.027837;1;;;MIXED;28;30;10;3976;0;0.032272;1;;;RANDOM;28;30;10;3976;0;0.028451;1
SEQUENTIAL;28;30;10;3976;0;0.031787;1;;;MIXED;28;30;10;3976;0;0.027955;1;;;RANDOM;28;30;10;3976;0;0.028486;1
SEQUENTIAL;28;30;10;3976;0;0.029983;1;;;MIXED;28;30;10;3976;0;0.029257;1;;;RANDOM;28;30;10;3976;0;0.029212;1
SEQUENTIAL;28;30;10;3976;0;0.032405;1;;;MIXED;28;30;10;3976;0;0.032601;1;;;RANDOM;28;30;10;3976;0;0.030027;1
SEQUENTIAL;28;30;10;3976;0;0.031539;1;;;MIXED;28;30;10;3976;0;0.030685;1;;;RANDOM;28;30;10;3976;0;0.027791;1
SEQUENTIAL;28;30;10;3976;0;0.028661;1;;;MIXED;28;30;10;3976;0;0.027834;1;;;RANDOM;28;30;10;3976;0;0.029234;1
SEQUENTIAL;28;30;10;3976;879236;0.554112;0.8;;;MIXED;28;30;10;3976;2055940;1.566516;0.8;;;RANDOM;28;30;10;3976;441057;0.494846;0.8
SEQUENTIAL;28;30;10;3976;890469;0.553313;0.8;;;MIXED;28;30;10;3976;2277725;1.715185;0.8;;;RANDOM;28;30;10;3976;421899;0.486443;0.8
SEQUENTIAL;28;30;10;3976;774513;0.490932;0.8;;;MIXED;28;30;10;3976;2358671;1.773655;0.8;;;RANDOM;28;30;10;3976;419194;0.485233;0.8
SEQUENTIAL;28;30;10;3976;778933;0.484647;0.8;;;MIXED;28;30;10;3976;2325861;1.757228;0.8;;;RANDOM;28;30;10;3976;419157;0.471695;0.8
SEQUENTIAL;28;30;10;3976;874113;0.545466;0.8;;;MIXED;28;30;10;3976;2289768;1.741403;0.8;;;RANDOM;28;30;10;3976;421431;0.478319;0.8
SEQUENTIAL;28;30;10;3976;831332;0.515966;0.8;;;MIXED;28;30;10;3976;2423066;1.819695;0.8;;;RANDOM;28;30;10;3976;425659;0.486023;0.8
SEQUENTIAL;28;30;10;3976;836851;0.527180;0.8;;;MIXED;28;30;10;3976;2429303;1.825026;0.8;;;RANDOM;28;30;10;3976;409092;0.454355;0.8
SEQUENTIAL;28;30;10;3976;849089;0.529629;0.8;;;MIXED;28;30;10;3976;2220849;1.667599;0.8;;;RANDOM;28;30;10;3976;452376;0.506805;0.8
SEQUENTIAL;28;30;10;3976;858754;0.525503;0.8;;;MIXED;28;30;10;3976;2296193;1.741976;0.8;;;RANDOM;28;30;10;3976;396616;0.455665;0.8
SEQUENTIAL;28;30;10;3976;830313;0.520749;0.8;;;MIXED;28;30;10;3976;2261817;1.704325;0.8;;;RANDOM;28;30;10;3976;448464;0.517421;0.8
SEQUENTIAL;28;30;10;3976;1203632;0.650471;0.6;;;MIXED;28;30;10;3976;7989521;4.968220;0.6;;;RANDOM;28;30;10;3976;1918465;1.518075;0.6
SEQUENTIAL;28;30;10;3976;1212965;0.638256;0.6;;;MIXED;28;30;10;3976;7634506;4.744012;0.6;;;RANDOM;28;30;10;3976;2008706;1.580139;0.6
SEQUENTIAL;28;30;10;3976;1082353;0.591650;0.6;;;MIXED;28;30;10;3976;7409680;4.551699;0.6;;;RANDOM;28;30;10;3976;2037208;1.625505;0.6
SEQUENTIAL;28;30;10;3976;1159216;0.637331;0.6;;;MIXED;28;30;10;3976;7949406;4.901246;0.6;;;RANDOM;28;30;10;3976;1936236;1.541293;0.6
SEQUENTIAL;28;30;10;3976;1222876;0.660414;0.6;;;MIXED;28;30;10;3976;7747979;4.770098;0.6;;;RANDOM;28;30;10;3976;1837688;1.459335;0.6
SEQUENTIAL;28;30;10;3976;1083529;0.588698;0.6;;;MIXED;28;30;10;3976;7632711;4.700129;0.6;;;RANDOM;28;30;10;3976;2025067;1.634828;0.6
SEQUENTIAL;28;30;10;3976;1178477;0.633477;0.6;;;MIXED;28;30;10;3976;7832726;4.823992;0.6;;;RANDOM;28;30;10;3976;1974439;1.590382;0.6
SEQUENTIAL;28;30;10;3976;1071562;0.568908;0.6;;;MIXED;28;30;10;3976;8016891;4.948468;0.6;;;RANDOM;28;30;10;3976;1946131;1.571408;0.6
SEQUENTIAL;28;30;10;3976;1198595;0.643972;0.6;;;MIXED;28;30;10;3976;7770484;4.833716;0.6;;;RANDOM;28;30;10;3976;1979190;1.582609;0.6
SEQUENTIAL;28;30;10;3976;1187172;0.643146;0.6;;;MIXED;28;30;10;3976;7629417;4.736310;0.6;;;RANDOM;28;30;10;3976;1971651;1.568072;0.6
SEQUENTIAL;28;30;10;3976;1064299;0.548288;0.4;;;MIXED;28;30;10;3976;13672818;7.914926;0.4;;;RANDOM;28;30;10;3976;3782474;2.512784;0.4
SEQUENTIAL;28;30;10;3976;1121155;0.570523;0.4;;;MIXED;28;30;10;3976;13951787;8.097557;0.4;;;RANDOM;28;30;10;3976;3837017;2.553746;0.4
SEQUENTIAL;28;30;10;3976;1128157;0.600418;0.4;;;MIXED;28;30;10;3976;13601729;7.876727;0.4;;;RANDOM;28;30;10;3976;3956513;2.644426;0.4
SEQUENTIAL;28;30;10;3976;1051453;0.545192;0.4;;;MIXED;28;30;10;3976;13763941;7.914361;0.4;;;RANDOM;28;30;10;3976;3797523;2.533295;0.4
SEQUENTIAL;28;30;10;3976;1155087;0.586984;0.4;;;MIXED;28;30;10;3976;13045563;7.436159;0.4;;;RANDOM;28;30;10;3976;3702155;2.489256;0.4
SEQUENTIAL;28;30;10;3976;1120578;0.577466;0.4;;;MIXED;28;30;10;3976;13703378;7.825939;0.4;;;RANDOM;28;30;10;3976;3811695;2.549735;0.4
SEQUENTIAL;28;30;10;3976;1086379;0.557545;0.4;;;MIXED;28;30;10;3976;13321192;7.638626;0.4;;;RANDOM;28;30;10;3976;3834749;2.537121;0.4
SEQUENTIAL;28;30;10;3976;1104628;0.565072;0.4;;;MIXED;28;30;10;3976;13326802;7.593094;0.4;;;RANDOM;28;30;10;3976;3702701;2.464362;0.4
SEQUENTIAL;28;30;10;3976;1122144;0.571460;0.4;;;MIXED;28;30;10;3976;12708642;7.297897;0.4;;;RANDOM;28;30;10;3976;4035810;2.692097;0.4
SEQUENTIAL;28;30;10;3976;1022003;0.520006;0.4;;;MIXED;28;30;10;3976;13250959;7.642609;0.4;;;RANDOM;28;30;10;3976;3770327;2.523424;0.4
SEQUENTIAL;28;30;10;3976;1023962;0.507012;0.2;;;MIXED;28;30;10;3976;17597704;9.526891;0.2;;;RANDOM;28;30;10;3976;6553698;3.805726;0.2
SEQUENTIAL;28;30;10;3976;976856;0.487774;0.2;;;MIXED;28;30;10;3976;16958750;9.214243;0.2;;;RANDOM;28;30;10;3976;6202811;3.577419;0.2
SEQUENTIAL;28;30;10;3976;1027260;0.514961;0.2;;;MIXED;28;30;10;3976;16651880;9.038348;0.2;;;RANDOM;28;30;10;3976;6104767;3.543642;0.2
SEQUENTIAL;28;30;10;3976;996577;0.503316;0.2;;;MIXED;28;30;10;3976;16922461;9.331123;0.2;;;RANDOM;28;30;10;3976;6469772;3.727866;0.2
SEQUENTIAL;28;30;10;3976;1004849;0.494215;0.2;;;MIXED;28;30;10;3976;16533414;9.088977;0.2;;;RANDOM;28;30;10;3976;5947359;3.419882;0.2
SEQUENTIAL;28;30;10;3976;972036;0.482857;0.2;;;MIXED;28;30;10;3976;17447979;9.425923;0.2;;;RANDOM;28;30;10;3976;6557573;3.806750;0.2
SEQUENTIAL;28;30;10;3976;816148;0.406812;0.2;;;MIXED;28;30;10;3976;17658546;9.471464;0.2;;;RANDOM;28;30;10;3976;6575230;3.800842;0.2
SEQUENTIAL;28;30;10;3976;1012534;0.506457;0.2;;;MIXED;28;30;10;3976;17261813;9.159156;0.2;;;RANDOM;28;30;10;3976;6281772;3.628246;0.2
SEQUENTIAL;28;30;10;3976;819811;0.410165;0.2;;;MIXED;28;30;10;3976;17554745;9.283566;0.2;;;RANDOM;28;30;10;3976;6194636;3.574162;0.2
SEQUENTIAL;28;30;10;3976;1026089;0.514823;0.2;;;MIXED;28;30;10;3976;17071884;8.967084;0.2;;;RANDOM;28;30;10;3976;6328449;3.738582;0.2
SEQUENTIAL;28;30;10;3976;889895;0.443962;0;;;MIXED;28;30;10;3976;23140354;12.143844;0;;;RANDOM;28;30;10;3976;9356440;5.123180;0
SEQUENTIAL;28;30;10;3976;899294;0.440688;0;;;MIXED;28;30;10;3976;21606757;11.279952;0;;;RANDOM;28;30;10;3976;9130059;5.055062;0
SEQUENTIAL;28;30;10;3976;919407;0.454287;0;;;MIXED;28;30;10;3976;20956383;10.867309;0;;;RANDOM;28;30;10;3976;8633197;4.763574;0
SEQUENTIAL;28;30;10;3976;896558;0.435441;0;;;MIXED;28;30;10;3976;21334120;10.967754;0;;;RANDOM;28;30;10;3976;9188727;5.065933;0
SEQUENTIAL;28;30;10;3976;806425;0.391249;0;;;MIXED;28;30;10;3976;22888965;11.813073;0;;;RANDOM;28;30;10;3976;9150323;5.062364;0
SEQUENTIAL;28;30;10;3976;899665;0.456486;0;;;MIXED;28;30;10;3976;21306092;10.961820;0;;;RANDOM;28;30;10;3976;8918518;4.975650;0
SEQUENTIAL;28;30;10;3976;858971;0.427362;0;;;MIXED;28;30;10;3976;21163419;10.808910;0;;;RANDOM;28;30;10;3976;9313574;5.140899;0
SEQUENTIAL;28;30;10;3976;831953;0.408506;0;;;MIXED;28;30;10;3976;20746720;10.594779;0;;;RANDOM;28;30;10;3976;9221870;5.082586;0
SEQUENTIAL;28;30;10;3976;964361;0.466737;0;;;MIXED;28;30;10;3976;21893870;11.464619;0;;;RANDOM;28;30;10;3976;9227522;5.095519;0
SEQUENTIAL;28;30;10;3976;872306;0.430894;0;;;MIXED;28;30;10;3976;21311225;11.254193;0;;;RANDOM;28;30;10;3976;9223985;5.015947;0
SEQUENTIAL;28;50;2;3976;0;0.025784;1;;;MIXED;28;50;2;3976;0;0.026348;1;;;RANDOM;28;50;2;3976;0;0.017559;1
SEQUENTIAL;28;50;2;3976;0;0.023864;1;;;MIXED;28;50;2;3976;0;0.025582;1;;;RANDOM;28;50;2;3976;0;0.022493;1
SEQUENTIAL;28;50;2;3976;0;0.021131;1;;;MIXED;28;50;2;3976;0;0.024582;1;;;RANDOM;28;50;2;3976;0;0.025512;1
SEQUENTIAL;28;50;2;3976;0;0.021309;1;;;MIXED;28;50;2;3976;0;0.028045;1;;;RANDOM;28;50;2;3976;0;0.026223;1
SEQUENTIAL;28;50;2;3976;0;0.027838;1;;;MIXED;28;50;2;3976;0;0.025057;1;;;RANDOM;28;50;2;3976;0;0.024672;1
SEQUENTIAL;28;50;2;3976;0;0.025090;1;;;MIXED;28;50;2;3976;0;0.023140;1;;;RANDOM;28;50;2;3976;0;0.028734;1
SEQUENTIAL;28;50;2;3976;0;0.027497;1;;;MIXED;28;50;2;3976;0;0.026114;1;;;RANDOM;28;50;2;3976;0;0.021282;1
SEQUENTIAL;28;50;2;3976;0;0.027997;1;;;MIXED;28;50;2;3976;0;0.022580;1;;;RANDOM;28;50;2;3976;0;0.022267;1
SEQUENTIAL;28;50;2;3976;0;0.022007;1;;;MIXED;28;50;2;3976;0;0.026430;1;;;RANDOM;28;50;2;3976;0;0.020550;1
SEQUENTIAL;28;50;2;3976;0;0.027796;1;;;MIXED;28;50;2;3976;0;0.020891;1;;;RANDOM;28;50;2;3976;0;0.023224;1
SEQUENTIAL;28;50;2;3976;234;0.032071;0.8;;;MIXED;28;50;2;3976;239;0.026132;0.8;;;RANDOM;28;50;2;3976;251;0.028883;0.8
SEQUENTIAL;28;50;2;3976;235;0.023270;0.8;;;MIXED;28;50;2;3976;246;0.026912;0.8;;;RANDOM;28;50;2;3976;265;0.028213;0.8
SEQUENTIAL;28;50;2;3976;315;0.021785;0.8;;;MIXED;28;50;2;3976;231;0.024806;0.8;;;RANDOM;28;50;2;3976;294;0.024425;0.8
SEQUENTIAL;28;50;2;3976;208;0.025101;0.8;;;MIXED;28;50;2;3976;238;0.023679;0.8;;;RANDOM;28;50;2;3976;295;0.028047;0.8
SEQUENTIAL;28;50;2;3976;280;0.021751;0.8;;;MIXED;28;50;2;3976;213;0.024907;0.8;;;RANDOM;28;50;2;3976;361;0.025360;0.8
SEQUENTIAL;28;50;2;3976;236;0.020707;0.8;;;MIXED;28;50;2;3976;180;0.023580;0.8;;;RANDOM;28;50;2;3976;249;0.023641;0.8
SEQUENTIAL;28;50;2;3976;288;0.025331;0.8;;;MIXED;28;50;2;3976;209;0.021198;0.8;;;RANDOM;28;50;2;3976;244;0.022918;0.8
SEQUENTIAL;28;50;2;3976;194;0.025094;0.8;;;MIXED;28;50;2;3976;223;0.025930;0.8;;;RANDOM;28;50;2;3976;312;0.022918;0.8
SEQUENTIAL;28;50;2;3976;174;0.027892;0.8;;;MIXED;28;50;2;3976;285;0.018458;0.8;;;RANDOM;28;50;2;3976;279;0.024283;0.8
SEQUENTIAL;28;50;2;3976;212;0.028116;0.8;;;MIXED;28;50;2;3976;295;0.016973;0.8;;;RANDOM;28;50;2;3976;288;0.024816;0.8
SEQUENTIAL;28;50;2;3976;924;0.028111;0.6;;;MIXED;28;50;2;3976;637;0.025379;0.6;;;RANDOM;28;50;2;3976;387;0.029900;0.6
SEQUENTIAL;28;50;2;3976;589;0.027060;0.6;;;MIXED;28;50;2;3976;509;0.025146;0.6;;;RANDOM;28;50;2;3976;752;0.023926;0.6
SEQUENTIAL;28;50;2;3976;473;0.027727;0.6;;;MIXED;28;50;2;3976;408;0.026027;0.6;;;RANDOM;28;50;2;3976;877;0.021111;0.6
SEQUENTIAL;28;50;2;3976;395;0.027970;0.6;;;MIXED;28;50;2;3976;439;0.027067;0.6;;;RANDOM;28;50;2;3976;783;0.024792;0.6
SEQUENTIAL;28;50;2;3976;571;0.021149;0.6;;;MIXED;28;50;2;3976;606;0.023692;0.6;;;RANDOM;28;50;2;3976;452;0.032041;0.6
SEQUENTIAL;28;50;2;3976;484;0.025835;0.6;;;MIXED;28;50;2;3976;441;0.027518;0.6;;;RANDOM;28;50;2;3976;759;0.021526;0.6
SEQUENTIAL;28;50;2;3976;598;0.024122;0.6;;;MIXED;28;50;2;3976;694;0.020832;0.6;;;RANDOM;28;50;2;3976;666;0.024283;0.6
SEQUENTIAL;28;50;2;3976;332;0.028264;0.6;;;MIXED;28;50;2;3976;489;0.021625;0.6;;;RANDOM;28;50;2;3976;2203;0.018478;0.6
SEQUENTIAL;28;50;2;3976;200;0.028056;0.6;;;MIXED;28;50;2;3976;441;0.025885;0.6;;;RANDOM;28;50;2;3976;616;0.025101;0.6
SEQUENTIAL;28;50;2;3976;1884;0.023143;0.6;;;MIXED;28;50;2;3976;477;0.024382;0.6;;;RANDOM;28;50;2;3976;816;0.023652;0.6
SEQUENTIAL;28;50;2;3976;1003;0.027099;0.4;;;MIXED;28;50;2;3976;1814;0.023535;0.4;;;RANDOM;28;50;2;3976;1850;0.024365;0.4
SEQUENTIAL;28;50;2;3976;1044;0.024952;0.4;;;MIXED;28;50;2;3976;1026;0.024917;0.4;;;RANDOM;28;50;2;3976;1569;0.024889;0.4
SEQUENTIAL;28;50;2;3976;802;0.024065;0.4;;;MIXED;28;50;2;3976;680;0.028598;0.4;;;RANDOM;28;50;2;3976;1377;0.023953;0.4
SEQUENTIAL;28;50;2;3976;1864;0.021741;0.4;;;MIXED;28;50;2;3976;753;0.025343;0.4;;;RANDOM;28;50;2;3976;1247;0.025575;0.4
SEQUENTIAL;28;50;2;3976;793;0.025246;0.4;;;MIXED;28;50;2;3976;1316;0.021315;0.4;;;RANDOM;28;50;2;3976;1280;0.023079;0.4
SEQUENTIAL;28;50;2;3976;777;0.028768;0.4;;;MIXED;28;50;2;3976;1576;0.018670;0.4;;;RANDOM;28;50;2;3976;1724;0.018742;0.4
SEQUENTIAL;28;50;2;3976;1451;0.018454;0.4;;;MIXED;28;50;2;3976;1071;0.021615;0.4;;;RANDOM;28;50;2;3976;1057;0.025416;0.4
SEQUENTIAL;28;50;2;3976;1351;0.019003;0.4;;;MIXED;28;50;2;3976;862;0.023356;0.4;;;RANDOM;28;50;2;3976;1159;0.024875;0.4
SEQUENTIAL;28;50;2;3976;1132;0.028165;0.4;;;MIXED;28;50;2;3976;934;0.024291;0.4;;;RANDOM;28;50;2;3976;1457;0.023488;0.4
SEQUENTIAL;28;50;2;3976;602;0.027937;0.4;;;MIXED;28;50;2;3976;661;0.026526;0.4;;;RANDOM;28;50;2;3976;1838;0.021967;0.4
SEQUENTIAL;28;50;2;3976;1447;0.032234;0.2;;;MIXED;28;50;2;3976;1105;0.021456;0.2;;;RANDOM;28;50;2;3976;2631;0.026658;0.2
SEQUENTIAL;28;50;2;3976;1331;0.024030;0.2;;;MIXED;28;50;2;3976;2573;0.023194;0.2;;;RANDOM;28;50;2;3976;2021;0.028251;0.2
SEQUENTIAL;28;50;2;3976;1945;0.021198;0.2;;;MIXED;28;50;2;3976;1044;0.026779;0.2;;;RANDOM;28;50;2;3976;2399;0.022195;0.2
SEQUENTIAL;28;50;2;3976;1470;0.023438;0.2;;;MIXED;28;50;2;3976;1283;0.025007;0.2;;;RANDOM;28;50;2;3976;2671;0.025720;0.2
SEQUENTIAL;28;50;2;3976;1821;0.020878;0.2;;;MIXED;28;50;2;3976;1153;0.024100;0.2;;;RANDOM;28;50;2;3976;1812;0.026471;0.2
SEQUENTIAL;28;50;2;3976;1599;0.028699;0.2;;;MIXED;28;50;2;3976;1304;0.024064;0.2;;;RANDOM;28;50;2;3976;2543;0.023998;0.2
SEQUENTIAL;28;50;2;3976;893;0.025522;0.2;;;MIXED;28;50;2;3976;1090;0.024792;0.2;;;RANDOM;28;50;2;3976;4035;0.023037;0.2
SEQUENTIAL;28;50;2;3976;840;0.026757;0.2;;;MIXED;28;50;2;3976;1069;0.022078;0.2;;;RANDOM;28;50;2;3976;1536;0.022548;0.2
SEQUENTIAL;28;50;2;3976;1978;0.022250;0.2;;;MIXED;28;50;2;3976;2119;0.021490;0.2;;;RANDOM;28;50;2;3976;2923;0.017457;0.2
SEQUENTIAL;28;50;2;3976;2081;0.020746;0.2;;;MIXED;28;50;2;3976;863;0.027282;0.2;;;RANDOM;28;50;2;3976;3698;0.029136;0.2
SEQUENTIAL;28;50;2;3976;1650;0.027480;0;;;MIXED;28;50;2;3976;3124;0.025609;0;;;RANDOM;28;50;2;3976;4387;0.022997;0
SEQUENTIAL;28;50;2;3976;2511;0.024657;0;;;MIXED;28;50;2;3976;1469;0.025842;0;;;RANDOM;28;50;2;3976;4222;0.023342;0
SEQUENTIAL;28;50;2;3976;3310;0.019009;0;;;MIXED;28;50;2;3976;2620;0.021390;0;;;RANDOM;28;50;2;3976;18134;0.023701;0
SEQUENTIAL;28;50;2;3976;2313;0.023944;0;;;MIXED;28;50;2;3976;2430;0.022264;0;;;RANDOM;28;50;2;3976;2591;0.022060;0
SEQUENTIAL;28;50;2;3976;2968;0.021541;0;;;MIXED;28;50;2;3976;1440;0.027738;0;;;RANDOM;28;50;2;3976;6064;0.022895;0
SEQUENTIAL;28;50;2;3976;3384;0.021319;0;;;MIXED;28;50;2;3976;1206;0.024567;0;;;RANDOM;28;50;2;3976;2047;0.025559;0
SEQUENTIAL;28;50;2;3976;1882;0.022580;0;;;MIXED;28;50;2;3976;1573;0.021924;0;;;RANDOM;28;50;2;3976;6759;0.022743;0
SEQUENTIAL;28;50;2;3976;1297;0.027826;0;;;MIXED;28;50;2;3976;2612;0.025780;0;;;RANDOM;28;50;2;3976;11066;0.022687;0
SEQUENTIAL;28;50;2;3976;4338;0.024259;0;;;MIXED;28;50;2;3976;1499;0.023743;0;;;RANDOM;28;50;2;3976;2111;0.024281;0
SEQUENTIAL;28;50;2;3976;1366;0.026060;0;;;MIXED;28;50;2;3976;9756;0.023478;0;;;RANDOM;28;50;2;3976;3260;0.025489;0
SEQUENTIAL;28;50;5;3976;0;0.030271;1;;;MIXED;28;50;5;3976;0;0.023288;1;;;RANDOM;28;50;5;3976;0;0.028439;1
SEQUENTIAL;28;50;5;3976;0;0.025992;1;;;MIXED;28;50;5;3976;0;0.022868;1;;;RANDOM;28;50;5;3976;0;0.029366;1
SEQUENTIAL;28;50;5;3976;0;0.025487;1;;;MIXED;28;50;5;3976;0;0.024642;1;;;RANDOM;28;50;5;3976;0;0.027092;1
SEQUENTIAL;28;50;5;3976;0;0.023989;1;;;MIXED;28;50;5;3976;0;0.025318;1;;;RANDOM;28;50;5;3976;0;0.028828;1
SEQUENTIAL;28;50;5;3976;0;0.027235;1;;;MIXED;28;50;5;3976;0;0.021383;1;;;RANDOM;28;50;5;3976;0;0.028490;1
SEQUENTIAL;28;50;5;3976;0;0.030234;1;;;MIXED;28;50;5;3976;0;0.021520;1;;;RANDOM;28;50;5;3976;0;0.027860;1
SEQUENTIAL;28;50;5;3976;0;0.023283;1;;;MIXED;28;50;5;3976;0;0.026719;1;;;RANDOM;28;50;5;3976;0;0.035543;1
SEQUENTIAL;28;50;5;3976;0;0.027891;1;;;MIXED;28;50;5;3976;0;0.023339;1;;;RANDOM;28;50;5;3976;0;0.015726;1
SEQUENTIAL;28;50;5;3976;0;0.024249;1;;;MIXED;28;50;5;3976;0;0.024969;1;;;RANDOM;28;50;5;3976;0;0.022055;1
SEQUENTIAL;28;50;5;3976;0;0.023928;1;;;MIXED;28;50;5;3976;0;0.020451;1;;;RANDOM;28;50;5;3976;0;0.026432;1
SEQUENTIAL;28;50;5;3976;35174;0.049149;0.8;;;MIXED;28;50;5;3976;28223;0.050068;0.8;;;RANDOM;28;50;5;3976;12327;0.031157;0.8
SEQUENTIAL;28;50;5;3976;28603;0.046970;0.8;;;MIXED;28;50;5;3976;15821;0.042104;0.8;;;RANDOM;28;50;5;3976;9738;0.031263;0.8
SEQUENTIAL;28;50;5;3976;29993;0.043438;0.8;;;MIXED;28;50;5;3976;19250;0.042014;0.8;;;RANDOM;28;50;5;3976;15404;0.033130;0.8
SEQUENTIAL;28;50;5;3976;18293;0.034172;0.8;;;MIXED;28;50;5;3976;14264;0.038616;0.8;;;RANDOM;28;50;5;3976;16215;0.038619;0.8
SEQUENTIAL;28;50;5;3976;18362;0.036819;0.8;;;MIXED;28;50;5;3976;38342;0.057600;0.8;;;RANDOM;28;50;5;3976;10767;0.028959;0.8
SEQUENTIAL;28;50;5;3976;27193;0.038988;0.8;;;MIXED;28;50;5;3976;23525;0.042292;0.8;;;RANDOM;28;50;5;3976;6261;0.030591;0.8
SEQUENTIAL;28;50;5;3976;19151;0.038206;0.8;;;MIXED;28;50;5;3976;24223;0.049569;0.8;;;RANDOM;28;50;5;3976;9748;0.031669;0.8
SEQUENTIAL;28;50;5;3976;30107;0.041304;0.8;;;MIXED;28;50;5;3976;33226;0.052494;0.8;;;RANDOM;28;50;5;3976;7282;0.030184;0.8
SEQUENTIAL;28;50;5;3976;12515;0.032199;0.8;;;MIXED;28;50;5;3976;52210;0.069476;0.8;;;RANDOM;28;50;5;3976;11950;0.031550;0.8
SEQUENTIAL;28;50;5;3976;20148;0.034475;0.8;;;MIXED;28;50;5;3976;18918;0.039323;0.8;;;RANDOM;28;50;5;3976;6870;0.031959;0.8
SEQUENTIAL;28;50;5;3976;157319;0.125837;0.6;;;MIXED;28;50;5;3976;204874;0.189623;0.6;;;RANDOM;28;50;5;3976;88764;0.095561;0.6
SEQUENTIAL;28;50;5;3976;158627;0.125692;0.6;;;MIXED;28;50;5;3976;286110;0.247031;0.6;;;RANDOM;28;50;5;3976;83663;0.090242;0.6
SEQUENTIAL;28;50;5;3976;157669;0.118474;0.6;;;MIXED;28;50;5;3976;223059;0.204306;0.6;;;RANDOM;28;50;5;3976;95548;0.101596;0.6
SEQUENTIAL;28;50;5;3976;151278;0.116494;0.6;;;MIXED;28;50;5;3976;206949;0.189685;0.6;;;RANDOM;28;50;5;3976;60164;0.071135;0.6
